,Unnamed: 0,AS,AW,Unnamed: 0.1,date,evening,max,min,morning
2346,2346.0,0.3,1.3,2346.0,2002-06-04,69.3,27.5,19.1,83.3
2347,2347.0,1.8,0.8,2347.0,2002-06-05,79.7,27.0,19.4,86.0
2348,2348.0,,0.8,2348.0,2002-06-06,79.7,29.2,20.2,83.2
2349,2349.0,,0.8,2349.0,2002-06-07,70.8,29.4,20.3,76.7
2350,2350.0,6.3,1.3,2350.0,2002-06-08,92.7,30.2,19.8,84.4
2351,2351.0,16.2,1.2,2351.0,2002-06-09,68.2,30.0,18.0,91.2
2352,2352.0,0.4,1,2352.0,2002-06-10,64.3,29.7,20.0,86.8
2353,2353.0,20.0,1.4,2353.0,2002-06-11,73.1,29.5,20.0,83.7
2354,2354.0,,0.6,2354.0,2002-06-12,89.3,27.0,19.5,86.8
2355,2355.0,41.8,1.1,2355.0,2002-06-13,89.9,27.8,20.0,83.6
2356,2356.0,3.2,0.4,2356.0,2002-06-14,58.5,29.8,19.5,88.5
2357,2357.0,0.0,1.4,2357.0,2002-06-15,74.5,28.0,19.9,88.9
2358,2358.0,6.0,1.2,2358.0,2002-06-16,69.0,30.2,19.5,91.4
2359,2359.0,1.2,0.1,2359.0,2002-06-17,62.7,30.5,20.6,100.0
2360,2360.0,3.8,0.9,2360.0,2002-06-18,66.4,30.5,20.5,91.4
2361,2361.0,20.4,1.5,2361.0,2002-06-19,64.4,29.2,18.7,86.4
2362,2362.0,3.7,1.2,2362.0,2002-06-20,72.9,30.2,18.9,80.6
2363,2363.0,48.6,0.8,2363.0,2002-06-21,76.2,30.4,18.9,86.9
2364,2364.0,14.4,0.6,2364.0,2002-06-22,92.3,29.7,21.0,92.4
2365,2365.0,19.5,0.8,2365.0,2002-06-23,83.4,30.0,20.5,87.1
2366,2366.0,6.2,1.1,2366.0,2002-06-24,63.9,28.2,20.5,88.8
2367,2367.0,0.0,1,2367.0,2002-06-25,74.0,29.2,20.5,77.6
2368,2368.0,,1.1,2368.0,2002-06-26,65.1,30.2,19.9,81.0
2369,2369.0,0.0,1,2369.0,2002-06-27,66.0,30.4,21.9,83.4
2370,2370.0,5.0,1.3,2370.0,2002-06-28,84.7,27.0,21.2,91.6
2371,2371.0,13.1,0.5,2371.0,2002-06-29,95.7,28.5,21.6,87.7
2372,2372.0,62.4,0.6,2372.0,2002-06-30,81.0,26.5,20.0,98.2
2373,2373.0,3.4,0.5,2373.0,2002-07-01,73.8,28.0,21.2,94.8
2374,2374.0,5.5,-99.9,2374.0,2002-07-02,91.7,29.4,21.5,88.5
2375,2375.0,13.4,-99.9,2375.0,2002-07-03,73.8,28.5,21.1,96.5
2376,2376.0,2.7,0.3,2376.0,2002-07-04,87.1,29.1,21.5,90.1
2377,2377.0,6.0,0.7,2377.0,2002-07-05,71.5,30.0,21.4,80.1
2378,2378.0,,0.9,2378.0,2002-07-06,74.5,30.4,20.6,69.1
2379,2379.0,0.0,0.9,2379.0,2002-07-07,67.8,30.1,14.9,88.7
2380,2380.0,7.0,0.8,2380.0,2002-07-08,75.9,27.7,21.0,94.7
2381,2381.0,4.6,0.5,2381.0,2002-07-09,83.9,27.0,20.6,96.5
2382,2382.0,19.5,0.4,2382.0,2002-07-10,60.4,30.2,19.8,91.3
2383,2383.0,,0.8,2383.0,2002-07-11,74.4,30.6,19.8,85.4
2384,2384.0,3.0,0.9,2384.0,2002-07-12,72.9,28.9,19.1,94.6
2385,2385.0,9.4,0.7,2385.0,2002-07-13,82.0,29.8,19.7,88.1
2386,2386.0,,0.6,2386.0,2002-07-14,85.8,30.4,21.0,90.3
2387,2387.0,1.0,0.5,2387.0,2002-07-15,87.2,30.7,20.5,91.6
2388,2388.0,47.2,1,2388.0,2002-07-16,71.5,29.5,19.5,91.3
2389,2389.0,1.2,1.1,2389.0,2002-07-17,74.8,30.4,21.2,89.9
2390,2390.0,22.2,0.9,2390.0,2002-07-18,76.1,28.0,20.6,94.7
2391,2391.0,5.4,0.5,2391.0,2002-07-19,90.7,28.0,20.8,85.4
2392,2392.0,39.4,0.5,2392.0,2002-07-20,91.2,21.5,20.2,100.0
2393,2393.0,177.0,0.3,2393.0,2002-07-21,89.9,25.8,19.1,100.0
2394,2394.0,18.1,0.2,2394.0,2002-07-22,77.5,24.9,20.0,94.8
2395,2395.0,19.0,0.7,2395.0,2002-07-23,70.8,27.4,19.0,96.4
2396,2396.0,0.2,0.5,2396.0,2002-07-24,87.2,29.1,20.0,90.7
2397,2397.0,,0.9,2397.0,2002-07-25,82.5,28.0,21.2,94.9
2398,2398.0,50.1,0.9,2398.0,2002-07-26,80.0,27.5,19.5,98.2
2399,2399.0,6.2,0.3,2399.0,2002-07-27,84.3,28.8,20.3,86.9
2400,2400.0,0.0,0.9,2400.0,2002-07-28,81.3,29.0,19.4,91.7
2401,2401.0,7.8,1,2401.0,2002-07-29,74.2,29.7,20.0,86.1
2402,2402.0,31.4,1,2402.0,2002-07-30,91.7,28.1,19.6,89.9
2403,2403.0,13.8,0.4,2403.0,2002-07-31,75.1,29.4,20.8,92.4
2404,2404.0,32.6,0.4,2404.0,2002-08-01,78.1,29.8,19.6,90.0
2405,2405.0,2.4,0.8,2405.0,2002-08-02,77.3,29.5,20.6,93.3
2406,2406.0,7.3,1,2406.0,2002-08-03,76.4,28.5,20.0,81.4
2407,2407.0,29.4,1,2407.0,2002-08-04,71.8,31.0,19.4,91.3
2408,2408.0,23.4,0.7,2408.0,2002-08-05,59.3,31.9,18.5,83.8
2409,2409.0,32.9,0.7,2409.0,2002-08-06,66.5,30.9,19.7,94.7
2410,2410.0,8.6,-99.9,2410.0,2002-08-07,78.5,28.6,21.5,87.3
2411,2411.0,20.0,-99.9,2411.0,2002-08-08,78.7,27.2,20.4,98.2
2412,2412.0,28.2,0.2,2412.0,2002-08-09,84.4,26.3,20.5,96.5
2413,2413.0,13.6,-99.9,2413.0,2002-08-10,93.9,28.6,20.6,98.3
2414,2414.0,39.1,-99.9,2414.0,2002-08-11,80.2,29.6,20.0,95.7
2415,2415.0,,0.7,2415.0,2002-08-12,85.6,28.4,20.0,91.4
2416,2416.0,5.2,0.4,2416.0,2002-08-13,89.5,29.4,20.2,76.9
2417,2417.0,6.7,0.8,2417.0,2002-08-14,84.9,29.8,20.6,85.5
2418,2418.0,42.4,0.9,2418.0,2002-08-15,95.9,28.9,20.0,86.9
2419,2419.0,7.6,0.4,2419.0,2002-08-16,82.9,29.6,20.6,88.6
2420,2420.0,,0.8,2420.0,2002-08-17,87.1,29.0,20.0,83.9
2421,2421.0,26.0,0.9,2421.0,2002-08-18,89.8,26.5,19.6,95.6
2422,2422.0,33.2,0.6,2422.0,2002-08-19,93.0,24.4,19.2,98.2
2423,2423.0,45.9,0.2,2423.0,2002-08-20,84.6,25.4,18.5,100.0
2424,2424.0,2.2,0.4,2424.0,2002-08-21,70.4,29.1,17.8,92.8
2425,2425.0,0.3,0.8,2425.0,2002-08-22,72.4,28.8,19.4,82.0
2426,2426.0,0.5,0.9,2426.0,2002-08-23,82.2,29.5,19.0,81.8
2427,2427.0,0.4,0.7,2427.0,2002-08-24,72.3,28.5,19.9,94.8
2428,2428.0,,1.1,2428.0,2002-08-25,91.5,30.5,20.5,91.7
2429,2429.0,1.3,-99.9,2429.0,2002-08-26,73.1,30.0,19.5,91.5
2430,2430.0,17.4,-99.9,2430.0,2002-08-27,66.6,30.5,19.7,95.6
2431,2431.0,27.9,0.5,2431.0,2002-08-28,79.0,30.0,19.3,91.3
2432,2432.0,0.2,0.5,2432.0,2002-08-29,90.5,29.9,20.0,91.3
2433,2433.0,6.0,0.5,2433.0,2002-08-30,86.5,30.1,19.7,93.1
2434,2434.0,,0.9,2434.0,2002-08-31,91.2,29.5,19.4,94.8
2435,2435.0,15.8,0.5,2435.0,2002-09-01,79.4,28.8,19.3,93.9
2436,2436.0,2.0,0.8,2436.0,2002-09-02,75.2,27.0,20.0,92.1
2437,2437.0,7.8,0.6,2437.0,2002-09-03,77.2,28.8,18.6,91.5
2438,2438.0,,0.6,2438.0,2002-09-04,60.1,30.5,17.4,89.0
2439,2439.0,1.0,1.2,2439.0,2002-09-05,71.9,30.2,18.2,83.0
2440,2440.0,,1.2,2440.0,2002-09-06,59.2,30.5,17.7,89.6
2441,2441.0,0.0,0.8,2441.0,2002-09-07,67.9,30.5,19.6,88.1
2442,2442.0,18.0,0.7,2442.0,2002-09-08,63.9,28.4,18.6,92.8
2443,2443.0,0.1,1.3,2443.0,2002-09-09,72.5,29.1,18.0,94.6
2444,2444.0,0.0,0.1,2444.0,2002-09-10,73.6,25.0,18.7,91.1
2445,2445.0,,0.3,2445.0,2002-09-11,74.2,30.0,18.4,85.4
2446,2446.0,0.0,0.7,2446.0,2002-09-12,67.2,30.4,17.7,91.1
2447,2447.0,0.0,1.3,2447.0,2002-09-13,85.0,30.0,17.8,91.1
2448,2448.0,0.6,1,2448.0,2002-09-14,77.5,26.7,18.5,89.5
2449,2449.0,0.6,-99.9,2449.0,2002-09-15,84.8,24.5,19.0,92.8
2450,2450.0,10.2,-99.9,2450.0,2002-09-16,87.6,27.7,17.9,96.3
2451,2451.0,2.8,0.4,2451.0,2002-09-17,63.4,30.4,16.4,98.1
2452,2452.0,,0.7,2452.0,2002-09-18,62.7,31.4,16.4,86.7
2453,2453.0,0.0,0.8,2453.0,2002-09-19,91.1,29.0,16.8,94.6
2454,2454.0,28.0,0.9,2454.0,2002-09-20,79.4,24.4,17.5,95.3
2455,2455.0,1.1,0.3,2455.0,2002-09-21,61.2,29.2,18.6,84.4
2456,2456.0,4.6,0.6,2456.0,2002-09-22,92.8,23.2,18.2,89.0
2457,2457.0,9.8,0.3,2457.0,2002-09-23,86.0,24.5,18.2,97.2
2458,2458.0,29.2,0.3,2458.0,2002-09-24,88.8,20.8,18.0,96.2
2459,2459.0,10.4,0.2,2459.0,2002-09-25,67.2,27.0,16.4,94.3
2460,2460.0,0.0,0.1,2460.0,2002-09-26,69.7,28.8,17.6,97.2
2461,2461.0,0.0,0.6,2461.0,2002-09-27,71.2,28.1,18.0,94.6
2462,2462.0,0.0,0.7,2462.0,2002-09-28,64.5,29.7,18.0,83.0
2463,2463.0,0.0,0.9,2463.0,2002-09-29,69.9,29.9,17.8,89.5
2464,2464.0,0.0,0.9,2464.0,2002-09-30,72.9,28.8,18.0,89.1
2465,2465.0,0.0,0.9,2465.0,2002-10-01,75.6,30.4,17.3,94.6
2466,2466.0,0.0,0.9,2466.0,2002-10-02,76.4,29.0,17.5,84.3
2467,2467.0,0.0,0.9,2467.0,2002-10-03,83.7,29.2,18.4,91.1
2468,2468.0,0.0,1,2468.0,2002-10-04,81.1,28.7,17.6,92.6
2469,2469.0,0.0,0.5,2469.0,2002-10-05,68.6,28.5,18.0,82.8
2470,2470.0,1.0,0.9,2470.0,2002-10-06,84.4,26.7,14.0,90.3
2471,2471.0,12.6,0.9,2471.0,2002-10-07,90.5,26.0,14.7,90.1
2472,2472.0,1.4,-99.9,2472.0,2002-10-08,58.4,27.5,15.0,90.0
2473,2473.0,0.0,-99.9,2473.0,2002-10-09,74.5,27.4,14.4,90.3
2474,2474.0,0.0,0.9,2474.0,2002-10-10,73.3,27.2,13.6,95.9
2475,2475.0,,1,2475.0,2002-10-11,74.7,27.0,14.0,90.3
2476,2476.0,0.0,0.9,2476.0,2002-10-12,68.4,27.0,13.0,94.9
2477,2477.0,0.0,0.7,2477.0,2002-10-13,74.7,27.0,13.5,90.0
2478,2478.0,,0.9,2478.0,2002-10-14,47.4,26.6,12.7,99.0
2479,2479.0,0.0,1.1,2479.0,2002-10-15,79.0,23.8,11.5,89.6
2480,2480.0,0.0,0.4,2480.0,2002-10-16,82.0,24.3,14.0,73.4
2481,2481.0,,0.7,2481.0,2002-10-17,72.4,26.2,14.2,90.2
2482,2482.0,0.0,1,2482.0,2002-10-18,79.7,26.8,12.7,93.0
2483,2483.0,0.0,0.8,2483.0,2002-10-19,82.8,26.0,12.5,89.9
2484,2484.0,0.0,0.9,2484.0,2002-10-20,87.6,25.6,12.3,95.8
2485,2485.0,0.0,0.8,2485.0,2002-10-21,86.1,25.5,12.6,93.8
2486,2486.0,0.0,0.7,2486.0,2002-10-22,73.9,25.6,11.6,92.6
2487,2487.0,0.0,0.7,2487.0,2002-10-23,71.4,26.0,9.7,85.6
2488,2488.0,0.0,0.9,2488.0,2002-10-24,63.7,25.5,10.3,92.6
2489,2489.0,0.0,0.5,2489.0,2002-10-25,72.3,25.2,9.4,94.6
2490,2490.0,0.0,0.6,2490.0,2002-10-26,71.4,24.6,9.0,92.2
2491,2491.0,0.0,0.9,2491.0,2002-10-27,67.5,25.0,9.0,93.2
2492,2492.0,0.0,0.8,2492.0,2002-10-28,73.3,24.6,10.0,92.3
2493,2493.0,0.0,-99.9,2493.0,2002-10-29,81.4,24.6,8.8,85.1
2494,2494.0,0.0,-99.9,2494.0,2002-10-30,77.3,25.5,9.9,96.6
2495,2495.0,0.0,0.7,2495.0,2002-10-31,75.6,25.5,9.6,97.7
2496,2496.0,0.0,0.7,2496.0,2002-11-01,78.9,24.2,9.4,89.2
2497,2497.0,0.0,0.6,2497.0,2002-11-02,79.7,24.3,9.4,89.1
2498,2498.0,0.0,0.7,2498.0,2002-11-03,74.6,23.6,8.8,93.4
2499,2499.0,0.0,0.5,2499.0,2002-11-04,79.6,24.6,8.0,93.2
2500,2500.0,0.0,-99.9,2500.0,2002-11-05,77.8,25.0,9.6,91.3
2501,2501.0,0.0,-99.9,2501.0,2002-11-06,66.7,25.5,10.0,91.4
2502,2502.0,0.0,0.7,2502.0,2002-11-07,73.9,25.5,8.2,88.8
2503,2503.0,0.0,0.6,2503.0,2002-11-08,70.7,25.7,8.0,93.1
2504,2504.0,0.0,0.6,2504.0,2002-11-09,71.1,26.1,8.5,97.6
2505,2505.0,0.0,0.7,2505.0,2002-11-10,73.3,24.6,9.7,95.4
2506,2506.0,26.4,1.1,2506.0,2002-11-11,81.1,21.9,12.5,92.3
2507,2507.0,0.1,-99.9,2507.0,2002-11-12,70.3,22.5,7.5,100.0
2508,2508.0,0.0,-99.9,2508.0,2002-11-13,81.4,23.6,7.3,97.5
2509,2509.0,0.0,0.7,2509.0,2002-11-14,73.3,23.9,10.5,93.3
2510,2510.0,0.0,0.7,2510.0,2002-11-15,82.8,24.2,8.4,97.6
2511,2511.0,0.0,0.7,2511.0,2002-11-16,81.6,23.0,8.2,100.0
2512,2512.0,0.0,0.6,2512.0,2002-11-17,80.3,22.9,7.2,95.1
2513,2513.0,0.0,0.8,2513.0,2002-11-18,80.1,21.6,7.1,92.8
2514,2514.0,0.0,0.7,2514.0,2002-11-19,80.3,22.6,7.5,96.2
2515,2515.0,0.0,0.8,2515.0,2002-11-20,72.1,23.7,7.3,97.5
2516,2516.0,0.0,0.7,2516.0,2002-11-21,78.8,23.2,7.0,95.0
2517,2517.0,0.0,0.7,2517.0,2002-11-22,75.8,23.1,7.5,97.5
2518,2518.0,0.0,0.6,2518.0,2002-11-23,74.6,20.5,8.6,95.2
2519,2519.0,0.0,0.1,2519.0,2002-11-24,81.0,22.3,6.7,97.5
2520,2520.0,0.0,0.7,2520.0,2002-11-25,81.6,23.0,7.5,100.0
2521,2521.0,0.0,0.7,2521.0,2002-11-26,72.5,24.0,8.0,100.0
2522,2522.0,0.0,0.7,2522.0,2002-11-27,74.1,23.8,7.5,100.0
2523,2523.0,0.0,0.6,2523.0,2002-11-28,77.2,22.7,6.8,93.9
2524,2524.0,0.0,0.5,2524.0,2002-11-29,76.9,23.0,6.8,96.2
2525,2525.0,0.0,0.7,2525.0,2002-11-30,78.4,21.6,5.5,94.9
2526,2526.0,0.0,0.7,2526.0,2002-12-01,78.4,21.7,5.5,95.0
2527,2527.0,0.0,0.6,2527.0,2002-12-02,87.9,22.0,5.5,100.0
2528,2528.0,0.0,0.6,2528.0,2002-12-03,79.8,20.7,4.8,96.0
2529,2529.0,0.0,0.6,2529.0,2002-12-04,69.3,21.2,5.2,97.3
2530,2530.0,0.0,0.6,2530.0,2002-12-05,80.3,21.8,4.0,97.2
2531,2531.0,0.0,0.6,2531.0,2002-12-06,80.3,22.0,3.4,97.1
2532,2532.0,0.0,0.7,2532.0,2002-12-07,79.7,20.0,7.2,94.8
2533,2533.0,0.0,0.5,2533.0,2002-12-08,70.9,21.0,6.7,94.7
2534,2534.0,0.0,0.7,2534.0,2002-12-09,70.4,21.5,5.1,97.4
2535,2535.0,0.0,-99.9,2535.0,2002-12-10,85.2,21.2,4.5,95.7
2536,2536.0,0.0,-99.9,2536.0,2002-12-11,70.6,21.0,4.6,97.2
2537,2537.0,0.0,0.7,2537.0,2002-12-12,70.0,21.2,4.6,94.7
2538,2538.0,0.0,0.8,2538.0,2002-12-13,74.8,20.9,4.0,97.3
2539,2539.0,0.0,0.7,2539.0,2002-12-14,77.3,20.8,4.0,97.0
2540,2540.0,0.0,0.7,2540.0,2002-12-15,77.2,20.2,4.0,98.5
2541,2541.0,0.0,0.6,2541.0,2002-12-16,79.2,19.3,4.3,97.1
2542,2542.0,0.0,0.7,2542.0,2002-12-17,67.4,18.7,4.0,98.6
2543,2543.0,0.0,1.1,2543.0,2002-12-18,76.6,19.0,2.3,96.9
2544,2544.0,0.0,0.9,2544.0,2002-12-19,83.8,18.6,3.5,100.0
2545,2545.0,0.0,0.7,2545.0,2002-12-20,82.9,18.0,4.6,100.0
2546,2546.0,0.0,0.4,2546.0,2002-12-21,74.2,19.0,3.4,100.0
2547,2547.0,0.0,0.5,2547.0,2002-12-22,77.1,17.1,4.5,97.1
2548,2548.0,0.0,0.4,2548.0,2002-12-23,78.4,19.0,2.0,100.0
2549,2549.0,0.0,0.7,2549.0,2002-12-24,79.0,19.3,1.9,89.2
2550,2550.0,0.0,1,2550.0,2002-12-25,80.0,18.6,2.0,97.0
2551,2551.0,0.0,0.8,2551.0,2002-12-26,77.5,17.7,2.0,93.9
2552,2552.0,0.0,0.9,2552.0,2002-12-27,79.0,17.5,2.5,100.0
2553,2553.0,0.0,0.8,2553.0,2002-12-28,79.6,16.6,0.5,96.8
2554,2554.0,0.0,-99.9,2554.0,2002-12-29,96.0,13.5,1.5,100.0
2555,2555.0,,1,2555.0,2002-12-30,87.6,13.0,5.6,94.7
2556,2556.0,15.0,0.4,2556.0,2002-12-31,77.4,16.4,2.5,100.0
2557,2557.0,0.0,0.6,2557.0,2003-01-01,66.3,22.0,2.3,98.4
2558,2558.0,0.0,0.6,2558.0,2003-01-02,77.9,19.5,1.0,98.4
2559,2559.0,0.0,0.8,2559.0,2003-01-03,69.1,20.0,1.4,96.8
2560,2560.0,0.0,1,2560.0,2003-01-04,74.2,20.0,1.2,100.0
2561,2561.0,0.0,0.6,2561.0,2003-01-05,76.2,20.0,0.5,100.0
2562,2562.0,0.0,0.8,2562.0,2003-01-06,77.1,18.0,1.0,100.0
2563,2563.0,0.0,-99.9,2563.0,2003-01-07,88.5,18.2,0.7,100.0
2564,2564.0,0.0,-99.9,2564.0,2003-01-08,68.0,18.2,0.0,100.0
2565,2565.0,0.0,-99.9,2565.0,2003-01-09,71.1,19.0,-0.2,96.7
2566,2566.0,0.0,0.9,2566.0,2003-01-10,74.9,19.4,1.5,100.0
2567,2567.0,0.0,0.6,2567.0,2003-01-11,78.4,19.6,-0.2,96.8
2568,2568.0,0.0,0.7,2568.0,2003-01-12,71.8,19.7,-0.4,100.0
2569,2569.0,0.0,1,2569.0,2003-01-13,75.4,20.0,0.2,100.0
2570,2570.0,0.0,1.2,2570.0,2003-01-14,65.3,21.9,-1.3,100.0
2571,2571.0,0.0,0.3,2571.0,2003-01-15,53.0,23.0,1.0,92.1
2572,2572.0,0.0,0.7,2572.0,2003-01-16,51.7,22.5,2.0,93.9
2573,2573.0,0.0,0.7,2573.0,2003-01-17,63.0,23.8,2.4,95.3
2574,2574.0,0.0,0.8,2574.0,2003-01-18,65.5,23.1,2.0,95.3
2575,2575.0,0.0,0.8,2575.0,2003-01-19,60.8,20.4,1.9,96.8
2576,2576.0,0.0,0.9,2576.0,2003-01-20,63.5,20.7,2.0,97.0
2577,2577.0,0.0,0.7,2577.0,2003-01-21,56.5,19.3,2.0,96.9
2578,2578.0,0.0,0.9,2578.0,2003-01-22,73.2,18.7,2.3,96.9
2579,2579.0,0.0,0.8,2579.0,2003-01-23,81.4,18.2,2.0,100.0
2580,2580.0,0.0,0.9,2580.0,2003-01-24,79.1,19.4,1.5,100.0
2581,2581.0,0.0,0.8,2581.0,2003-01-25,88.6,19.0,3.6,100.0
2582,2582.0,0.0,0.9,2582.0,2003-01-26,71.3,17.2,3.7,97.1
2583,2583.0,0.0,0.6,2583.0,2003-01-27,92.7,11.2,8.0,97.4
2584,2584.0,1.5,-99.9,2584.0,2003-01-28,78.2,18.5,5.0,100.0
2585,2585.0,3.0,-99.9,2585.0,2003-01-29,97.6,16.0,5.4,97.3
2586,2586.0,0.0,0.6,2586.0,2003-01-30,82.7,19.1,8.0,97.4
2587,2587.0,20.7,0.5,2587.0,2003-01-31,81.7,15.5,9.0,95.0
2588,2588.0,0.2,0.4,2588.0,2003-02-01,60.7,20.5,3.1,98.5
2589,2589.0,0.0,0.9,2589.0,2003-02-02,72.7,17.1,3.5,97.0
2590,2590.0,0.0,0.5,2590.0,2003-02-03,69.1,21.5,2.4,94.1
2591,2591.0,0.0,1,2591.0,2003-02-04,66.7,21.5,3.0,91.5
2592,2592.0,0.0,1,2592.0,2003-02-05,71.1,21.6,4.7,100.0
2593,2593.0,0.0,-99.9,2593.0,2003-02-06,65.0,22.3,7.0,100.0
2594,2594.0,0.0,-99.9,2594.0,2003-02-07,55.3,21.1,3.2,100.0
2595,2595.0,0.0,1,2595.0,2003-02-08,64.1,21.6,2.5,97.0
2596,2596.0,0.0,1.9,2596.0,2003-02-09,62.1,21.1,3.0,82.8
2597,2597.0,0.0,0.4,2597.0,2003-02-10,51.7,20.8,3.1,94.4
2598,2598.0,0.0,1.1,2598.0,2003-02-11,61.4,21.5,2.5,94.1
2599,2599.0,0.0,1.1,2599.0,2003-02-12,67.8,19.6,2.0,96.9
2600,2600.0,0.0,1.5,2600.0,2003-02-13,72.1,20.2,2.6,94.2
2601,2601.0,0.0,1.2,2601.0,2003-02-14,69.5,21.0,7.0,94.7
2602,2602.0,0.0,1.1,2602.0,2003-02-15,70.9,21.9,5.7,100.0
2603,2603.0,0.0,1.2,2603.0,2003-02-16,72.0,21.7,8.5,95.1
2604,2604.0,0.0,1.5,2604.0,2003-02-17,79.0,13.7,9.3,97.5
2605,2605.0,19.6,1.3,2605.0,2003-02-18,68.5,20.0,6.0,97.4
2606,2606.0,12.3,1.4,2606.0,2003-02-19,68.9,21.5,4.0,95.9
2607,2607.0,0.0,1.4,2607.0,2003-02-20,69.1,21.4,4.5,100.0
2608,2608.0,0.0,1.5,2608.0,2003-02-21,64.4,22.4,8.5,88.4
2609,2609.0,0.0,1.2,2609.0,2003-02-22,70.9,23.4,6.4,95.0
2610,2610.0,0.0,1.4,2610.0,2003-02-23,68.6,21.8,7.0,89.5
2611,2611.0,,1.5,2611.0,2003-02-24,76.8,21.5,8.5,97.5
2612,2612.0,8.3,1.8,2612.0,2003-02-25,74.1,22.8,7.8,97.5
2613,2613.0,7.3,1,2613.0,2003-02-26,70.2,22.7,8.6,96.4
2614,2614.0,0.0,1.2,2614.0,2003-02-27,59.5,24.8,7.6,100.0
2615,2615.0,0.0,1.1,2615.0,2003-02-28,55.3,25.3,7.8,100.0
2616,2616.0,0.0,2,2616.0,2003-03-01,40.9,26.7,8.0,88.7
2617,2617.0,0.0,2,2617.0,2003-03-02,52.3,26.0,8.8,95.2
2618,2618.0,0.0,1.3,2618.0,2003-03-03,37.9,25.0,5.2,90.9
2619,2619.0,0.0,1.7,2619.0,2003-03-04,63.0,24.0,4.5,87.0
2620,2620.0,0.0,1.6,2620.0,2003-03-05,62.6,22.0,6.9,83.4
2621,2621.0,0.0,1.6,2621.0,2003-03-06,57.1,23.0,4.0,70.7
2622,2622.0,0.0,1.6,2622.0,2003-03-07,58.8,22.2,5.2,92.1
2623,2623.0,0.0,1.2,2623.0,2003-03-08,55.9,25.0,6.5,90.1
2624,2624.0,0.0,1.4,2624.0,2003-03-09,57.0,26.0,7.3,82.3
2625,2625.0,0.0,1.3,2625.0,2003-03-10,86.5,20.7,9.0,82.4
2626,2626.0,0.0,1,2626.0,2003-03-11,67.2,22.0,6.0,86.9
2627,2627.0,3.5,1.2,2627.0,2003-03-12,69.5,23.8,5.6,87.0
2628,2628.0,0.0,1.7,2628.0,2003-03-13,67.5,23.0,12.0,94.5
2629,2629.0,,0.9,2629.0,2003-03-14,58.9,25.6,11.0,83.4
2630,2630.0,0.0,2,2630.0,2003-03-15,45.3,24.5,7.5,85.1
2631,2631.0,1.6,2.2,2631.0,2003-03-16,54.6,24.3,9.3,69.0
2632,2632.0,,2,2632.0,2003-03-17,75.6,24.0,7.4,72.7
2633,2633.0,0.0,1.2,2633.0,2003-03-18,55.6,24.5,8.0,78.4
2634,2634.0,,1.9,2634.0,2003-03-19,65.3,23.5,10.4,75.7
2635,2635.0,0.0,1.5,2635.0,2003-03-20,63.9,26.2,13.4,83.8
2636,2636.0,,1.3,2636.0,2003-03-21,66.9,27.3,12.6,89.7
2637,2637.0,0.0,1.9,2637.0,2003-03-22,91.4,25.5,13.0,90.0
2638,2638.0,26.0,1.7,2638.0,2003-03-23,54.5,25.5,11.5,85.2
2639,2639.0,16.4,1.1,2639.0,2003-03-24,95.5,24.4,10.0,88.5
2640,2640.0,0.0,1.1,2640.0,2003-03-25,64.9,24.8,10.2,97.6
2641,2641.0,34.8,0.9,2641.0,2003-03-26,62.8,27.5,12.9,85.9
2642,2642.0,0.2,1.4,2642.0,2003-03-27,81.8,20.5,13.5,94.8
2643,2643.0,0.0,0.8,2643.0,2003-03-28,67.4,26.2,12.0,89.6
2644,2644.0,3.4,1.5,2644.0,2003-03-29,58.3,26.0,11.0,79.7
2645,2645.0,,2.6,2645.0,2003-03-30,68.3,26.9,11.8,83.0
2646,2646.0,0.0,0.6,2646.0,2003-03-31,62.5,27.1,12.0,93.6
2647,2647.0,5.0,1.4,2647.0,2003-04-01,62.1,27.5,12.6,87.8
2648,2648.0,0.0,1.9,2648.0,2003-04-02,48.5,27.7,12.7,72.2
2649,2649.0,0.4,1.7,2649.0,2003-04-03,54.5,27.5,12.7,80.0
2650,2650.0,,1.2,2650.0,2003-04-04,45.8,28.2,11.6,81.2
2651,2651.0,0.0,1.5,2651.0,2003-04-05,46.0,29.0,11.5,76.3
2652,2652.0,0.0,1.3,2652.0,2003-04-06,43.2,29.1,11.3,72.5
2653,2653.0,0.0,1.1,2653.0,2003-04-07,52.6,28.8,11.4,65.7
2654,2654.0,0.0,1,2654.0,2003-04-08,55.6,29.0,12.6,82.0
2655,2655.0,0.0,2.1,2655.0,2003-04-09,60.3,28.7,11.8,72.5
2656,2656.0,0.0,0.2,2656.0,2003-04-10,63.2,29.2,12.8,81.7
2657,2657.0,,1.4,2657.0,2003-04-11,59.9,30.2,13.5,83.0
2658,2658.0,0.0,1.8,2658.0,2003-04-12,63.6,30.8,12.5,77.7
2659,2659.0,0.0,1.7,2659.0,2003-04-13,49.6,29.0,11.5,82.1
2660,2660.0,4.2,1.7,2660.0,2003-04-14,68.1,30.0,13.4,78.4
2661,2661.0,,2.1,2661.0,2003-04-15,57.5,27.7,12.0,82.7
2662,2662.0,6.7,2.1,2662.0,2003-04-16,56.9,30.0,13.4,77.6
2663,2663.0,0.0,1.7,2663.0,2003-04-17,60.4,30.6,14.5,81.9
2664,2664.0,0.0,1.7,2664.0,2003-04-18,37.5,30.0,14.5,62.1
